1282570.52
1277327.052
1267091.665
1300604.896
1288076.979
1287238.821
1283873.55
1312671.464
1298563.079
1293465.187
1279376.014
1305188.275
1289285.727
1277307.019
1268221.898
1296398.809
1288137.974
1278033.219
1271906.371
1258827.337
1250916.568
1247226.855
1252423.507
1265118.141
1264131.316
1260635.027
1259067.506
1257545.036
1250628.252
1256599.479
1266882.602
1275993.018
1275691.71
1271559.936
1246541.713
1238020.834
1251971.922
1264212.849
1302462.57
1270347.281
1279419.618
1302556.091
1330040.528
1320245.864
1335814.28
1347464.197
1350843.081
1356691.996
1370379.088
1383624.539
1382092.548
1396471.727
1390673.107
1372570.369
1353760.316
1337563.192
1331009.314
1328073.802
1320067.046
1308660.583
1338166.292
1328697.9
1321442.638
1311144.122
1317530.994
1331109.115
1345514.69
1354377.042
1357142.819
1342453.112
1385338.26
1619975.082
1632080.747
1618105.973
1606000.7
1618349.684
1597289.728
1557895.352
1525446.676
1474487.813
1467296.358
1452280.42
1413390.286
1325127.95
1310627.295
1297201.035
1267829.964
1281400.835
1277373.057
1274600.85
1250437.543
1261861.929
1243009.561
1238361.163
1218574.427
1256104.066
1246887.29
1243009.889
1231209.944
1259365.79
1248791.443
1240087.129
1231200.503
1262109.729
1250163.65
1241518.408
1232962.265
1246769.706
1234022.599
1226151.943
1226326.24
1236177.576
1237913.541
1242514.683
1244250.598
1245355.319
1245999.927
1253384.162
1270415.482
1273819.254
1279066.493
1287123.543
1289830.412
1267220.14
1303821.576
1336957.442
1347864.589
1329026.23
1336316.713
1360793.09
1372881.336
1365965.277
1380236.517
1392142.508
1404373
1387742.869
1389774.518
1384047.646
1389322.032
1396984.002
1413444.503
1420581.568
1417436.94
1381305.88
1377977.582
1377910.903
1358753.961
1367572.644
1355040.661
1361389.074
1362216.478
1472596.615
1462233.022
1442871.557
1455355.94
1479219.614
1480736.023
1459179.361
1470231.505
1503400.296
1528409.908
1554702.765
1611098.113
1685285.832
1719020.884
1736266.427
1754430.38
1775675.07
1773374.144
1768906.319
1738498.978
1564918.112
1516774.55
1489285.914
1454206.696
1418793.38
1395010.177
1374526.963
1351331.013
1358323.087
1355309.602
1336264.102
1309269.329
1342335.255
1343933.279
1334498.166
1310886.559
1327474.143
1288021.159
1274754.923
1263819.91
1289152.159
1275456.373
1263954.281
1247123.436
1281691.003
1269715.386
1265252.533
1256580.832
1285611.509
1274205.715
1265312.04
1256236.963
1283035.719
1268535.876
1258199.602
1258147.004
1268258.927
1260588.255
1253750.446
1260581.102
1266300.679
1267519.43
1283010.154
1278128.08
1290011.753
1305247.691
1303534.261
1328511.112
1384124.874
1417891.768
1429369.355
1513364.309
1744296.702
1752697.001
1764713.182
1736301.046
1632458.57
1623948.125
1633524.423
1630718.949
1544877.232
1555013.6
1551601.008
1576175.603
1490838.618
1487834.567
1509850.524
1529955.353
1532457.997
1536743.227
1530361.755
1525189.203
1489172.702
1482297.663
1481085.241
1484119.566
1530721.391
1536972.411
1531619.845
1534395.22
1543051.228
1524658.409
1508667.414
1509905.351
1546972.184
1582796.397
1593698.888
1641509.185
1793349.029
1844988.014
1857900.273
1875460.206
1933233.098
1937463.337
1935818.299
1912763.376
1818908.324
1783398.961
1747019.549
1723913.292
1591110.914
